#OTU ID,tax.,Division,SubDiv.,Class,Order,Family,Genus,#OTU ID,S1.28,S1.33,S1.56,S1.63,S1.78,S2.22,S2.29,S2.56,S2.73,S2.78,S2.78.2,S3.23,S3.27,S3.55,S3.73,S3.77,S4.18,S4.22,S4.46,S4.68,S4.73,S5.13,S5.29,S5.56,S5.74,S5.88,R1.14,R1.29,R1.55,R1.55.2,R1.73,R1.89,R2.19,R2.25,R2.45,R2.63,R2.77,R3.29,R3.34,R3.57,R3.68,R3.68.2,R3.72,R4.12,R4.28,R4.45,R4.45.2,R4.64,R4.90,R5.28,R5.32,R5.32.2,R5.54,R5.77,R5.92,Control
114,Ascomyceta,Ascomycota,unknown,unknown,unknown,unknown,unknown,114,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,116,0,0,0,0,0,2,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
123,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,126,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,3,6,0
134,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
135,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,135,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,137,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,16,0,0
138,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
141,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,141,0,4,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Helotiaceae,Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Lachnum/root associated fungi",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Lachnum/root associated fungi,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
147,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,147,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Lachnum",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Lachnum,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,150,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153," Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Rhizoscyphus",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Rhizoscyphus,unknown,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
156," Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,1,1,0,0,0,0,0,0,0
158,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Acephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Acephala,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Acephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Acephala,637,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Acephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Acephala,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Acephala,Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Acephala,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Polydesmia",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Polydesmia,160,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,169,1,0,14,1,35,0,0,4,0,0,0,0,2,0,0,17,12,2,0,0,0,14,0,0,0,0,1,26,0,0,13,0,18,0,0,0,0,0,15,0,12,19,24,3,0,0,1,5,0,0,1,1,36,20,0,0
170,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
181,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,181,1,0,1,2,2,2,0,1,3,2,0,0,1,2,1,0,0,46,1,0,1,0,2,4,3,18,0,0,2,0,0,1,2,0,0,3,0,0,3,0,3,3,3,20,4,1,1,1,5,0,2,0,3,0,8,0
189,Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae; Meliniomyces,Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,189,0,154,0,24,56,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,22,36,0,0,0,6,9,0,0,0,0,0,0,0,0,0
195,Ascomycota; Pezizomycotina;Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala,Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,9,1,0,0,0,0,0,0,0
202,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,202,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
204,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,206,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,0
208,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala;
            Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,214,0,0,0,8,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
219,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,219,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
223,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,223,0,0,0,0,0,0,0,0,0,0,0,36,0,20,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
227,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
228,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,228,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,229,331,146,453,368,563,311,22,391,195,135,2,42,372,31,143,614,302,423,223,27,249,1029,259,331,429,318,10,562,75,11,160,102,264,4,89,82,79,30,411,77,290,479,460,652,95,364,509,435,268,69,146,169,234,508,166,417
234,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,234,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,240,0,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0
242,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales,unknown,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,244,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
245,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,245,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,253,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,258,0,9,2,0,0,3,7,0,4,0,0,5,0,11,1,36,88,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,3,1,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,13,0,0
262,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,262,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Lachnum",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Lachnum,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0
271,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
282,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,4,0
285,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,287,11,43,3,9,20,1,0,15,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,35,0,1,0,14,1,0,8,0,0,0,0,1,1,1,1,0,21,0,1,3,0,5,0
289,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,15,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
296,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,296,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
